employee_id,name,store_id,role,shift,orders_handled,primary_metric,average_value,performance_score
emp_03510,Fatima Young,store_011,dispenser,morning,17,minutes_per_order,5.35,82.17
emp_00313,Deja Baker,store_003,dispenser,midday,11,minutes_per_order,5.36,82.13
emp_04372,Deja Nguyen,store_030,dispenser,morning,22,minutes_per_order,5.36,82.13
emp_01517,Ethan Nguyen,store_020,dispenser,midday,14,minutes_per_order,5.36,82.13
emp_04188,Ben Young,store_029,dispenser,morning,14,minutes_per_order,5.36,82.13
emp_01067,Chloe Singh,store_033,dispenser,midday,13,minutes_per_order,5.38,82.07
emp_00951,Maya Baker,store_016,stager,morning,8,minutes_per_order,5.38,82.07
emp_00902,Deja Davis,store_040,dispenser,midday,8,minutes_per_order,5.38,82.07
emp_03936,Priya Lopez,store_002,stager,morning,8,minutes_per_order,5.38,82.07
emp_04051,Jordan Walker,store_004,dispenser,evening,8,minutes_per_order,5.38,82.07
emp_01103,Taylor Diaz,store_012,dispenser,midday,13,minutes_per_order,5.38,82.07
emp_00016,Sofia Carter,store_047,dispenser,morning,18,minutes_per_order,5.39,82.03
emp_02905,Sarah Baker,store_005,dispenser,midday,10,minutes_per_order,5.4,82.0
emp_02988,Alex Johnson,store_025,dispenser,morning,5,minutes_per_order,5.4,82.0
emp_00828,Aarav Robinson,store_042,dispenser,evening,5,minutes_per_order,5.4,82.0
emp_04895,Daniel Chen,store_006,dispenser,midday,15,minutes_per_order,5.4,82.0
emp_02262,Layla Chen,store_043,dispenser,midday,10,minutes_per_order,5.4,82.0
emp_00676,Liam Carter,store_032,dispenser,evening,20,minutes_per_order,5.4,82.0
emp_02795,Aarav Jones,store_050,dispenser,evening,10,minutes_per_order,5.4,82.0
emp_01364,Noah Davis,store_029,dispenser,midday,5,minutes_per_order,5.4,82.0
emp_03727,Kai Singh,store_016,stager,evening,5,minutes_per_order,5.4,82.0
emp_01146,Daniel Garcia,store_018,dispenser,evening,12,minutes_per_order,5.42,81.93
emp_00552,Fatima Carter,store_007,dispenser,midday,12,minutes_per_order,5.42,81.93
emp_00778,Olivia Davis,store_035,dispenser,morning,7,minutes_per_order,5.43,81.9
emp_04046,Ethan Brown,store_024,dispenser,morning,14,minutes_per_order,5.43,81.9
emp_03350,Fatima Singh,store_035,dispenser,morning,7,minutes_per_order,5.43,81.9
emp_01790,Carlos Diaz,store_048,dispenser,evening,7,minutes_per_order,5.43,81.9
emp_00667,Ravi Jones,store_019,dispenser,midday,9,minutes_per_order,5.44,81.87
emp_00763,Hannah Smith,store_012,dispenser,evening,9,minutes_per_order,5.44,81.87
emp_02757,Isaiah Brooks,store_038,stager,evening,9,minutes_per_order,5.44,81.87
emp_02204,Deja Wilson,store_023,dispenser,midday,18,minutes_per_order,5.44,81.87
emp_03549,Kai Diaz,store_039,dispenser,midday,9,minutes_per_order,5.44,81.87
emp_01703,Liam Lopez,store_039,dispenser,evening,20,minutes_per_order,5.45,81.83
emp_03740,Grace Garcia,store_011,dispenser,morning,11,minutes_per_order,5.45,81.83
emp_02173,Ravi Kim,store_036,stager,evening,11,minutes_per_order,5.45,81.83
emp_01598,Mia Jones,store_001,stager,morning,11,minutes_per_order,5.45,81.83
emp_01403,Bianca Singh,store_026,dispenser,morning,13,minutes_per_order,5.46,81.8
emp_03664,Ethan Harris,store_031,dispenser,morning,13,minutes_per_order,5.46,81.8
emp_01160,Aisha Robinson,store_024,dispenser,evening,15,minutes_per_order,5.47,81.77
emp_00130,Chloe Brooks,store_027,dispenser,midday,15,minutes_per_order,5.47,81.77
emp_00066,Fatima Lopez,store_035,dispenser,morning,6,minutes_per_order,5.5,81.67
emp_02455,Carlos Wilson,store_041,stager,evening,4,minutes_per_order,5.5,81.67
emp_03657,Fatima Lopez,store_025,dispenser,evening,10,minutes_per_order,5.5,81.67
emp_01589,Deja Garcia,store_001,dispenser,morning,4,minutes_per_order,5.5,81.67
emp_02601,Zoe Miller,store_021,dispenser,morning,10,minutes_per_order,5.5,81.67
emp_01156,Ethan Carter,store_016,dispenser,morning,12,minutes_per_order,5.5,81.67
emp_01202,Kai Smith,store_040,dispenser,evening,2,minutes_per_order,5.5,81.67
emp_01456,Ravi Nguyen,store_033,dispenser,morning,6,minutes_per_order,5.5,81.67
emp_04600,Maya Jones,store_003,dispenser,midday,8,minutes_per_order,5.5,81.67
emp_02496,Aisha Shah,store_039,dispenser,evening,18,minutes_per_order,5.5,81.67
emp_00409,Ben Shah,store_003,dispenser,morning,10,minutes_per_order,5.5,81.67
emp_02015,Fatima Carter,store_001,stager,midday,8,minutes_per_order,5.5,81.67
emp_01175,Fatima Brooks,store_002,dispenser,midday,10,minutes_per_order,5.5,81.67
emp_03795,Sofia Brown,store_044,dispenser,evening,10,minutes_per_order,5.5,81.67
emp_03681,Deja Chen,store_007,dispenser,morning,8,minutes_per_order,5.5,81.67
emp_02165,Elena Chen,store_048,dispenser,morning,6,minutes_per_order,5.5,81.67
emp_00375,Alex Chen,store_044,dispenser,midday,8,minutes_per_order,5.5,81.67
emp_01822,Hannah Jones,store_019,dispenser,evening,10,minutes_per_order,5.5,81.67
emp_02846,Alex Carter,store_001,dispenser,midday,8,minutes_per_order,5.5,81.67
emp_01604,Ben Miller,store_002,dispenser,midday,6,minutes_per_order,5.5,81.67
emp_00135,Jalen Johnson,store_020,dispenser,midday,6,minutes_per_order,5.5,81.67
emp_03853,Deja Diaz,store_040,dispenser,midday,8,minutes_per_order,5.5,81.67
emp_02296,Maya Robinson,store_049,dispenser,midday,6,minutes_per_order,5.5,81.67
emp_01621,Fatima Baker,store_036,dispenser,evening,21,minutes_per_order,5.52,81.6
emp_01108,Sarah Shah,store_005,dispenser,midday,19,minutes_per_order,5.53,81.57
emp_00874,Ravi Brooks,store_030,dispenser,evening,22,minutes_per_order,5.55,81.5
emp_01307,Ravi Garcia,store_021,dispenser,morning,22,minutes_per_order,5.55,81.5
emp_01833,Mia Thomas,store_044,stager,midday,11,minutes_per_order,5.55,81.5
emp_01329,Zoe Walker,store_016,dispenser,morning,11,minutes_per_order,5.55,81.5
emp_01219,Deja Davis,store_040,dispenser,morning,11,minutes_per_order,5.55,81.5
emp_02500,Zoe Patel,store_015,dispenser,evening,9,minutes_per_order,5.56,81.47
emp_02652,Grace Baker,store_017,dispenser,midday,16,minutes_per_order,5.56,81.47
emp_03030,Ethan Williams,store_004,dispenser,evening,9,minutes_per_order,5.56,81.47
emp_00019,Grace Jones,store_006,dispenser,morning,16,minutes_per_order,5.56,81.47
emp_04040,Elena Harris,store_047,dispenser,midday,16,minutes_per_order,5.56,81.47
emp_00519,Alex Chen,store_001,dispenser,evening,9,minutes_per_order,5.56,81.47
emp_04488,Olivia Garcia,store_014,dispenser,midday,9,minutes_per_order,5.56,81.47
emp_01246,Alex Martinez,store_007,dispenser,morning,9,minutes_per_order,5.56,81.47
emp_00870,Alex Young,store_030,dispenser,morning,21,minutes_per_order,5.57,81.43
emp_04890,Layla Kim,store_032,dispenser,evening,7,minutes_per_order,5.57,81.43
emp_04818,Olivia Williams,store_020,dispenser,morning,14,minutes_per_order,5.57,81.43
emp_01779,Elena Garcia,store_044,dispenser,morning,14,minutes_per_order,5.57,81.43
emp_02755,Bianca Carter,store_001,dispenser,evening,7,minutes_per_order,5.57,81.43
emp_04473,Kai Brown,store_024,dispenser,morning,7,minutes_per_order,5.57,81.43
emp_04207,Fatima Williams,store_036,stager,evening,7,minutes_per_order,5.57,81.43
emp_02235,Layla Chen,store_025,dispenser,morning,7,minutes_per_order,5.57,81.43
emp_00321,Ravi Thomas,store_021,dispenser,midday,7,minutes_per_order,5.57,81.43
emp_03750,Noah Gupta,store_028,dispenser,morning,12,minutes_per_order,5.58,81.4
emp_04876,Sarah Smith,store_037,dispenser,midday,12,minutes_per_order,5.58,81.4
emp_03701,Jordan Young,store_012,dispenser,morning,12,minutes_per_order,5.58,81.4
emp_04291,Hannah Patel,store_046,dispenser,midday,17,minutes_per_order,5.59,81.37
emp_03116,Sofia Brown,store_003,dispenser,midday,17,minutes_per_order,5.59,81.37
emp_00788,Daniel Robinson,store_020,dispenser,evening,5,minutes_per_order,5.6,81.33
emp_02651,Grace Patel,store_038,dispenser,morning,10,minutes_per_order,5.6,81.33
emp_03078,Olivia Garcia,store_046,dispenser,morning,10,minutes_per_order,5.6,81.33
emp_04309,Layla Miller,store_031,dispenser,morning,10,minutes_per_order,5.6,81.33
emp_02605,Andre Martinez,store_025,dispenser,midday,5,minutes_per_order,5.6,81.33
emp_03713,Sam Gupta,store_016,dispenser,evening,5,minutes_per_order,5.6,81.33
emp_03759,Andre Lopez,store_040,dispenser,midday,10,minutes_per_order,5.6,81.33
emp_02909,Daniel Williams,store_042,dispenser,evening,5,minutes_per_order,5.6,81.33
emp_03628,Alex Lee,store_022,dispenser,midday,5,minutes_per_order,5.6,81.33
emp_00740,Liam Carter,store_016,dispenser,morning,10,minutes_per_order,5.6,81.33
emp_03189,Andre Brooks,store_013,dispenser,evening,10,minutes_per_order,5.6,81.33
emp_01253,Chloe Thomas,store_034,dispenser,morning,5,minutes_per_order,5.6,81.33
emp_03289,Noah Davis,store_022,dispenser,midday,5,minutes_per_order,5.6,81.33
emp_03474,Kai Johnson,store_020,picker,morning,6,items_per_hour,65.06,81.33
emp_02731,Maya Jones,store_013,dispenser,midday,5,minutes_per_order,5.6,81.33
emp_01521,Maya Nguyen,store_018,dispenser,evening,13,minutes_per_order,5.62,81.27
emp_02845,Priya Harris,store_020,dispenser,morning,8,minutes_per_order,5.62,81.27
emp_02821,Ben Harris,store_015,dispenser,midday,8,minutes_per_order,5.62,81.27
emp_02365,Elena Patel,store_039,dispenser,evening,13,minutes_per_order,5.62,81.27
emp_00073,Grace Davis,store_050,dispenser,morning,8,minutes_per_order,5.62,81.27
emp_00919,Ben Davis,store_018,picker,evening,1,items_per_hour,65.0,81.25
emp_01815,Aisha Robinson,store_028,dispenser,evening,19,minutes_per_order,5.63,81.23
emp_00904,Layla Lee,store_030,dispenser,midday,27,minutes_per_order,5.63,81.23
emp_03687,Bianca Wilson,store_017,dispenser,midday,11,minutes_per_order,5.64,81.2
emp_02139,Amara Lee,store_029,dispenser,midday,14,minutes_per_order,5.64,81.2
emp_03043,Bianca Anderson,store_036,dispenser,morning,22,minutes_per_order,5.64,81.2
emp_00623,Sarah Singh,store_004,dispenser,evening,14,minutes_per_order,5.64,81.2
emp_04432,Priya Nguyen,store_040,dispenser,morning,11,minutes_per_order,5.64,81.2
emp_02582,Aisha Martinez,store_035,dispenser,evening,6,minutes_per_order,5.67,81.1
emp_04466,Elena Shah,store_003,dispenser,evening,12,minutes_per_order,5.67,81.1
emp_03882,Isaiah Robinson,store_035,stager,evening,9,minutes_per_order,5.67,81.1
emp_04390,Olivia Patel,store_015,dispenser,morning,12,minutes_per_order,5.67,81.1
emp_01979,Aisha Harris,store_018,dispenser,evening,15,minutes_per_order,5.67,81.1
emp_02402,Sarah Chen,store_044,dispenser,morning,6,minutes_per_order,5.67,81.1
emp_03937,Sarah Davis,store_013,dispenser,evening,3,minutes_per_order,5.67,81.1
emp_04502,Olivia Johnson,store_027,dispenser,evening,12,minutes_per_order,5.67,81.1
emp_03027,Noah Lee,store_041,stager,midday,6,minutes_per_order,5.67,81.1
emp_01143,Amara Martinez,store_040,dispenser,morning,6,minutes_per_order,5.67,81.1
emp_01069,Ravi Smith,store_029,dispenser,midday,9,minutes_per_order,5.67,81.1
emp_04289,Jalen Young,store_001,dispenser,midday,3,minutes_per_order,5.67,81.1
emp_03609,Maya Gupta,store_007,dispenser,morning,9,minutes_per_order,5.67,81.1
emp_04763,Sarah Walker,store_012,dispenser,evening,6,minutes_per_order,5.67,81.1
emp_02922,Sofia Gupta,store_034,dispenser,morning,9,minutes_per_order,5.67,81.1
emp_04042,Ethan Brown,store_043,dispenser,midday,6,minutes_per_order,5.67,81.1
emp_04900,Kai Garcia,store_048,stager,evening,3,minutes_per_order,5.67,81.1
emp_00212,Mia Kim,store_024,dispenser,midday,6,minutes_per_order,5.67,81.1
emp_00268,Deja Thomas,store_034,picker,morning,2,items_per_hour,64.88,81.1
emp_01884,Elena Young,store_041,dispenser,morning,3,minutes_per_order,5.67,81.1
emp_04069,Ethan Singh,store_045,dispenser,midday,9,minutes_per_order,5.67,81.1
emp_01120,Aisha Thomas,store_022,dispenser,morning,3,minutes_per_order,5.67,81.1
emp_03314,Carlos Gupta,store_011,dispenser,morning,19,minutes_per_order,5.68,81.07
emp_03645,Layla Diaz,store_046,dispenser,midday,13,minutes_per_order,5.69,81.03
emp_02616,Ben Robinson,store_042,dispenser,morning,13,minutes_per_order,5.69,81.03
emp_03698,Olivia Smith,store_020,dispenser,midday,13,minutes_per_order,5.69,81.03
emp_03154,Ethan Brooks,store_049,dispenser,evening,13,minutes_per_order,5.69,81.03
emp_00607,Sarah Walker,store_026,dispenser,midday,13,minutes_per_order,5.69,81.03
emp_02562,Chloe Brown,store_038,dispenser,midday,20,minutes_per_order,5.7,81.0
emp_02539,Layla Robinson,store_031,dispenser,evening,10,minutes_per_order,5.7,81.0
emp_02572,Maya Singh,store_003,dispenser,midday,10,minutes_per_order,5.7,81.0
emp_03489,Ben Patel,store_005,dispenser,evening,10,minutes_per_order,5.7,81.0
emp_04000,Sofia Gupta,store_049,dispenser,evening,10,minutes_per_order,5.7,81.0
emp_00674,Amara Wilson,store_043,dispenser,evening,10,minutes_per_order,5.7,81.0
emp_02184,Bianca Smith,store_009,dispenser,evening,7,minutes_per_order,5.71,80.97
emp_02071,Bianca Smith,store_010,dispenser,morning,7,minutes_per_order,5.71,80.97
emp_03156,Jordan Wilson,store_022,dispenser,morning,7,minutes_per_order,5.71,80.97
emp_04807,Mia Anderson,store_004,dispenser,midday,7,minutes_per_order,5.71,80.97
emp_03412,Jalen Kim,store_043,dispenser,midday,7,minutes_per_order,5.71,80.97
emp_02280,Jalen Miller,store_016,stager,morning,7,minutes_per_order,5.71,80.97
emp_00851,Aisha Miller,store_017,dispenser,midday,15,minutes_per_order,5.73,80.9
emp_00106,Jalen Lee,store_020,stager,morning,11,minutes_per_order,5.73,80.9
emp_01195,Sam Lopez,store_003,picker,morning,2,items_per_hour,64.72,80.9
emp_00041,Deja Nguyen,store_022,dispenser,midday,8,minutes_per_order,5.75,80.83
emp_00990,Jalen Robinson,store_006,dispenser,morning,12,minutes_per_order,5.75,80.83
emp_04764,Andre Carter,store_046,dispenser,evening,12,minutes_per_order,5.75,80.83
emp_00701,Deja Martinez,store_003,dispenser,midday,16,minutes_per_order,5.75,80.83
emp_03163,Chloe Diaz,store_014,dispenser,morning,8,minutes_per_order,5.75,80.83
emp_01200,Chloe Anderson,store_007,dispenser,morning,12,minutes_per_order,5.75,80.83
emp_01244,Taylor Patel,store_010,dispenser,evening,12,minutes_per_order,5.75,80.83
emp_03842,Priya Anderson,store_024,dispenser,midday,12,minutes_per_order,5.75,80.83
emp_04048,Amara Davis,store_042,dispenser,midday,8,minutes_per_order,5.75,80.83
emp_00773,Aarav Singh,store_049,dispenser,midday,8,minutes_per_order,5.75,80.83
emp_00811,Fatima Miller,store_005,dispenser,midday,8,minutes_per_order,5.75,80.83
emp_02622,Noah Nguyen,store_001,dispenser,morning,4,minutes_per_order,5.75,80.83
emp_03302,Maya Baker,store_035,dispenser,morning,4,minutes_per_order,5.75,80.83
emp_02884,Daniel Davis,store_023,dispenser,evening,17,minutes_per_order,5.76,80.8
emp_00287,Mia Martinez,store_037,stager,midday,18,minutes_per_order,5.78,80.73
emp_00045,Bianca Smith,store_043,dispenser,midday,9,minutes_per_order,5.78,80.73
emp_02216,Sarah Williams,store_016,dispenser,midday,9,minutes_per_order,5.78,80.73
emp_01483,Maya Walker,store_013,dispenser,evening,14,minutes_per_order,5.79,80.7
emp_03744,Alex Anderson,store_031,dispenser,evening,10,minutes_per_order,5.8,80.67
emp_02739,Ethan Diaz,store_036,stager,evening,5,minutes_per_order,5.8,80.67
emp_03044,Aisha Brooks,store_012,dispenser,evening,5,minutes_per_order,5.8,80.67
emp_04320,Aarav Miller,store_013,dispenser,evening,5,minutes_per_order,5.8,80.67
emp_01301,Priya Miller,store_035,dispenser,midday,5,minutes_per_order,5.8,80.67
emp_04686,Priya Lopez,store_020,stager,midday,15,minutes_per_order,5.8,80.67
emp_01561,Ben Singh,store_016,stager,evening,5,minutes_per_order,5.8,80.67
emp_04622,Daniel Smith,store_048,dispenser,morning,5,minutes_per_order,5.8,80.67
emp_02006,Daniel Lee,store_023,picker,morning,7,items_per_hour,64.52,80.65
emp_04651,Anika Robinson,store_027,dispenser,midday,17,minutes_per_order,5.82,80.6
emp_02096,Sam Anderson,store_038,dispenser,midday,11,minutes_per_order,5.82,80.6
emp_02227,Sofia Kim,store_017,dispenser,evening,11,minutes_per_order,5.82,80.6
emp_04989,Sarah Patel,store_009,dispenser,midday,11,minutes_per_order,5.82,80.6
emp_00068,Aisha Jones,store_009,dispenser,evening,11,minutes_per_order,5.82,80.6
emp_02230,Kai Wilson,store_035,dispenser,morning,6,minutes_per_order,5.83,80.57
emp_01383,Noah Jones,store_041,dispenser,morning,6,minutes_per_order,5.83,80.57
emp_04393,Hannah Singh,store_012,dispenser,evening,6,minutes_per_order,5.83,80.57
emp_01631,Amara Diaz,store_025,dispenser,midday,6,minutes_per_order,5.83,80.57
emp_03461,Hannah Harris,store_001,dispenser,morning,6,minutes_per_order,5.83,80.57
emp_02815,Mia Jones,store_018,dispenser,evening,12,minutes_per_order,5.83,80.57
emp_00286,Maya Baker,store_024,stager,midday,13,minutes_per_order,5.85,80.5
emp_01564,Mia Kim,store_006,dispenser,evening,13,minutes_per_order,5.85,80.5
emp_03179,Liam Anderson,store_039,dispenser,midday,20,minutes_per_order,5.85,80.5
emp_04921,Bianca Young,store_032,dispenser,midday,13,minutes_per_order,5.85,80.5
emp_01607,Daniel Brown,store_044,dispenser,morning,13,minutes_per_order,5.85,80.5
emp_01639,Noah Smith,store_019,dispenser,midday,13,minutes_per_order,5.85,80.5
emp_02833,Deja Johnson,store_021,dispenser,evening,14,minutes_per_order,5.86,80.47
emp_00769,Deja Nguyen,store_035,dispenser,evening,7,minutes_per_order,5.86,80.47
emp_00477,Sam Anderson,store_019,dispenser,midday,7,minutes_per_order,5.86,80.47
emp_01845,Ethan Brown,store_009,dispenser,midday,7,minutes_per_order,5.86,80.47
emp_04827,Maya Lee,store_029,dispenser,morning,7,minutes_per_order,5.86,80.47
emp_02894,Ethan Baker,store_013,dispenser,midday,7,minutes_per_order,5.86,80.47
emp_01104,Bianca Lee,store_049,dispenser,morning,7,minutes_per_order,5.86,80.47
emp_04116,Hannah Harris,store_016,stager,midday,7,minutes_per_order,5.86,80.47
emp_02325,Aisha Walker,store_043,dispenser,morning,7,minutes_per_order,5.86,80.47
emp_02126,Sofia Gupta,store_021,dispenser,evening,7,minutes_per_order,5.86,80.47
emp_01622,Chloe Jones,store_008,dispenser,evening,7,minutes_per_order,5.86,80.47
emp_03305,Carlos Anderson,store_034,dispenser,morning,7,minutes_per_order,5.86,80.47
emp_00659,Ben Chen,store_019,dispenser,evening,15,minutes_per_order,5.87,80.43
emp_00096,Noah Lopez,store_008,dispenser,morning,15,minutes_per_order,5.87,80.43
emp_03584,Maya Anderson,store_017,dispenser,midday,15,minutes_per_order,5.87,80.43
emp_03531,Andre Lopez,store_008,dispenser,morning,16,minutes_per_order,5.88,80.4
emp_03860,Jordan Lopez,store_016,dispenser,midday,8,minutes_per_order,5.88,80.4
emp_00080,Ben Kim,store_027,dispenser,midday,16,minutes_per_order,5.88,80.4
emp_03138,Olivia Martinez,store_041,stager,midday,8,minutes_per_order,5.88,80.4
emp_01099,Taylor Nguyen,store_011,dispenser,morning,26,minutes_per_order,5.88,80.4
emp_03848,Alex Wilson,store_042,stager,midday,8,minutes_per_order,5.88,80.4
emp_00232,Carlos Baker,store_022,dispenser,midday,8,minutes_per_order,5.88,80.4
emp_00057,Kai Thomas,store_009,dispenser,midday,9,minutes_per_order,5.89,80.37
emp_02406,Andre Thomas,store_037,dispenser,midday,9,minutes_per_order,5.89,80.37
emp_02952,Hannah Miller,store_004,dispenser,morning,9,minutes_per_order,5.89,80.37
emp_02677,Aisha Brooks,store_001,dispenser,midday,9,minutes_per_order,5.89,80.37
emp_02600,Layla Kim,store_043,dispenser,evening,10,minutes_per_order,5.9,80.33
emp_00077,Grace Brown,store_026,dispenser,evening,10,minutes_per_order,5.9,80.33
emp_01206,Jalen Robinson,store_025,dispenser,evening,10,minutes_per_order,5.9,80.33
emp_01651,Maya Wilson,store_009,dispenser,midday,10,minutes_per_order,5.9,80.33
emp_04575,Grace Miller,store_020,dispenser,midday,11,minutes_per_order,5.91,80.3
emp_04942,Ethan Kim,store_023,dispenser,midday,11,minutes_per_order,5.91,80.3
emp_01150,Sofia Walker,store_042,dispenser,morning,11,minutes_per_order,5.91,80.3
emp_01869,Priya Young,store_024,dispenser,midday,13,minutes_per_order,5.92,80.27
