employee_id,store_id,name,role,shift,hire_date,skill_factor
emp_00393,store_009,Sarah Harris,picker,morning,2023-03-27,0.803
emp_00394,store_021,Sofia Nguyen,picker,morning,2022-10-30,0.851
emp_00395,store_025,Elena Nguyen,picker,evening,2022-01-04,1.034
emp_00396,store_044,Aisha Smith,stager,midday,2024-12-21,0.851
emp_00397,store_014,Olivia Shah,picker,midday,2021-10-13,0.937
emp_00398,store_041,Hannah Shah,picker,morning,2025-01-04,1.238
emp_00399,store_028,Sarah Nguyen,dispenser,midday,2023-12-31,1.42
emp_00400,store_033,Olivia Miller,dispenser,morning,2025-06-08,1.219
emp_00401,store_024,Anika Brown,stager,morning,2024-09-08,1.082
emp_00402,store_043,Alex Nguyen,picker,evening,2024-10-19,0.801
emp_00403,store_042,Priya Brown,picker,morning,2021-07-21,1.007
emp_00404,store_017,Zoe Miller,picker,evening,2024-11-09,0.584
emp_00405,store_037,Taylor Carter,picker,midday,2021-02-20,0.875
emp_00406,store_031,Olivia Brooks,picker,morning,2025-02-04,1.127
emp_00407,store_010,Zoe Lopez,picker,midday,2023-09-03,0.845
emp_00408,store_007,Ravi Harris,picker,morning,2022-09-07,1.234
emp_00409,store_003,Ben Shah,dispenser,morning,2025-02-25,1.233
emp_00410,store_016,Daniel Harris,picker,evening,2023-05-24,1.206
emp_00411,store_030,Priya Jones,picker,morning,2025-02-19,0.915
emp_00412,store_040,Ravi Nguyen,dispenser,midday,2023-03-08,1.057
emp_00413,store_001,Andre Nguyen,stager,morning,2025-06-26,1.073
emp_00414,store_035,Kai Davis,picker,midday,2021-08-22,1.257
emp_00415,store_017,Kai Patel,stager,midday,2024-06-05,0.585
emp_00416,store_026,Liam Johnson,stager,midday,2024-06-18,1.027
emp_00417,store_012,Anika Shah,dispenser,morning,2022-10-04,0.963
emp_00418,store_008,Bianca Chen,picker,midday,2024-11-21,0.871
emp_00419,store_010,Mia Kim,picker,morning,2023-09-24,0.924
emp_00420,store_041,Deja Miller,picker,morning,2023-09-30,1.043
emp_00421,store_019,Amara Wilson,picker,midday,2021-01-20,0.931
emp_00422,store_032,Mia Miller,picker,evening,2024-08-30,1.161
emp_00423,store_032,Ravi Lopez,picker,morning,2021-06-19,0.749
emp_00424,store_037,Fatima Gupta,picker,morning,2022-07-17,1.013
emp_00425,store_015,Sofia Miller,picker,evening,2021-08-20,1.087
emp_00426,store_037,Maya Miller,picker,morning,2025-04-06,1.154
emp_00427,store_047,Grace Gupta,picker,morning,2023-07-11,1.033
emp_00428,store_017,Anika Lee,picker,morning,2025-05-08,1.165
emp_00429,store_016,Priya Chen,picker,evening,2021-10-13,0.981
emp_00430,store_014,Amara Nguyen,dispenser,midday,2023-12-27,0.756
emp_00431,store_018,Jalen Gupta,stager,evening,2022-07-02,1.218
emp_00432,store_033,Ben Carter,dispenser,midday,2021-05-02,1.388
emp_00433,store_018,Grace Carter,dispenser,evening,2022-10-22,1.224
emp_00434,store_016,Noah Lopez,stager,morning,2024-03-28,1.23
emp_00435,store_041,Anika Jones,picker,evening,2025-03-16,0.849
emp_00436,store_018,Maya Lee,stager,midday,2022-11-02,1.09
emp_00437,store_038,Sam Robinson,picker,evening,2024-11-29,1.039
emp_00438,store_023,Noah Davis,dispenser,midday,2025-08-17,0.743
emp_00439,store_014,Carlos Nguyen,picker,midday,2025-06-03,0.942
emp_00440,store_022,Amara Baker,dispenser,morning,2024-07-06,1.117
emp_00441,store_030,Sam Anderson,picker,midday,2022-02-19,1.085
emp_00442,store_045,Jordan Chen,dispenser,midday,2021-07-11,0.96
emp_00443,store_042,Daniel Baker,picker,midday,2024-07-05,1.205
emp_00444,store_020,Fatima Kim,stager,evening,2021-07-06,1.117
emp_00445,store_046,Fatima Martinez,picker,evening,2023-07-01,1.015
emp_00446,store_001,Layla Williams,picker,morning,2023-05-15,1.063
emp_00447,store_045,Ben Brown,picker,midday,2023-01-23,1.142
emp_00448,store_020,Carlos Robinson,picker,evening,2021-10-20,1.068
emp_00449,store_005,Ravi Johnson,picker,evening,2022-03-13,1.232
emp_00450,store_041,Olivia Patel,stager,evening,2023-06-26,1.012
emp_00451,store_014,Mia Johnson,picker,midday,2022-10-07,1.216
emp_00452,store_009,Anika Diaz,picker,evening,2024-05-15,1.158
emp_00453,store_039,Aisha Wilson,stager,evening,2022-09-10,0.917
emp_00454,store_014,Taylor Davis,picker,evening,2023-03-14,1.372
emp_00455,store_019,Grace Lopez,stager,midday,2021-08-19,1.06
emp_00456,store_016,Andre Martinez,picker,morning,2023-01-10,0.722
emp_00457,store_021,Maya Miller,picker,evening,2021-12-20,1.133
emp_00458,store_049,Andre Anderson,picker,evening,2021-05-19,0.841
emp_00459,store_001,Noah Martinez,picker,midday,2024-07-11,1.055
emp_00460,store_046,Olivia Kim,picker,evening,2023-04-04,1.014
emp_00461,store_006,Anika Gupta,stager,morning,2023-11-14,0.91
emp_00462,store_014,Chloe Miller,dispenser,midday,2023-03-12,0.978
emp_00463,store_038,Andre Gupta,stager,evening,2023-06-15,1.123
emp_00464,store_047,Grace Baker,dispenser,morning,2021-06-26,0.791
emp_00465,store_028,Deja Brown,picker,morning,2024-12-20,0.959
emp_00466,store_009,Daniel Lopez,stager,midday,2023-12-08,0.965
emp_00467,store_034,Carlos Smith,dispenser,midday,2025-02-10,0.982
emp_00468,store_008,Aisha Harris,dispenser,midday,2022-07-12,0.905
emp_00469,store_034,Andre Lopez,picker,midday,2023-11-13,0.951
emp_00470,store_024,Daniel Johnson,picker,morning,2022-06-07,0.796
emp_00471,store_050,Fatima Smith,picker,evening,2021-01-06,0.771
emp_00472,store_003,Aarav Diaz,dispenser,morning,2023-08-25,0.885
emp_00473,store_024,Alex Miller,picker,evening,2025-02-25,1.217
emp_00474,store_042,Kai Diaz,picker,midday,2025-01-15,1.3
emp_00475,store_021,Taylor Shah,picker,morning,2022-01-03,1.136
emp_00476,store_015,Alex Jones,dispenser,morning,2023-08-11,1.073
emp_00477,store_019,Sam Anderson,dispenser,midday,2022-02-15,0.975
emp_00478,store_019,Jordan Smith,stager,evening,2022-05-12,1.063
emp_00479,store_030,Elena Smith,picker,evening,2025-04-07,1.42
emp_00480,store_016,Olivia Anderson,picker,morning,2024-01-15,0.902
emp_00481,store_023,Layla Anderson,stager,evening,2023-02-10,0.992
emp_00482,store_048,Ben Davis,stager,evening,2022-05-03,0.979
emp_00483,store_027,Isaiah Brooks,picker,morning,2022-04-20,1.42
emp_00484,store_034,Maya Lee,picker,evening,2021-06-23,1.2
emp_00485,store_038,Andre Nguyen,picker,evening,2021-05-08,1.198
emp_00486,store_028,Carlos Diaz,stager,midday,2022-06-19,1.22
emp_00487,store_021,Kai Harris,dispenser,midday,2022-07-11,0.764
emp_00488,store_015,Elena Carter,picker,evening,2021-08-12,1.188
emp_00489,store_010,Bianca Miller,picker,midday,2025-04-27,0.868
emp_00490,store_014,Sam Garcia,picker,morning,2021-07-05,1.043
emp_00491,store_011,Alex Davis,dispenser,midday,2021-10-31,0.917
emp_00492,store_006,Liam Jones,stager,evening,2021-04-11,1.236
emp_00493,store_044,Noah Wilson,picker,midday,2024-02-13,1.042
emp_00494,store_048,Ben Lee,stager,morning,2025-07-05,0.911
emp_00495,store_009,Fatima Carter,picker,morning,2025-08-14,1.258
emp_00496,store_026,Anika Nguyen,picker,evening,2022-06-15,1.105
emp_00497,store_005,Ravi Walker,picker,morning,2021-07-08,1.317
emp_00498,store_022,Sam Baker,picker,morning,2024-03-21,1.136
emp_00499,store_028,Priya Chen,dispenser,midday,2022-03-16,0.969
emp_00500,store_012,Ravi Young,picker,morning,2021-03-12,1.024
emp_00501,store_040,Olivia Young,stager,evening,2023-09-09,1.004
emp_00502,store_004,Mia Carter,picker,midday,2022-02-13,1.134
emp_00503,store_042,Aisha Jones,dispenser,evening,2023-01-06,0.777
emp_00504,store_031,Sofia Johnson,picker,evening,2023-10-26,0.964
emp_00505,store_021,Fatima Anderson,picker,midday,2021-04-30,1.06
emp_00506,store_031,Fatima Chen,picker,morning,2022-05-23,1.127
emp_00507,store_043,Amara Thomas,picker,morning,2024-03-25,0.723
emp_00508,store_025,Deja Chen,picker,morning,2024-04-28,0.94
emp_00509,store_021,Aisha Singh,dispenser,evening,2022-12-22,0.885
emp_00510,store_037,Elena Williams,stager,midday,2024-01-16,0.665
emp_00511,store_020,Fatima Anderson,picker,evening,2023-09-06,1.053
emp_00512,store_001,Elena Walker,picker,morning,2022-11-29,1.013
emp_00513,store_046,Amara Anderson,picker,morning,2024-04-16,1.104
emp_00514,store_046,Bianca Wilson,dispenser,evening,2023-01-18,0.695
emp_00515,store_005,Ben Harris,picker,midday,2022-10-23,1.15
emp_00516,store_009,Priya Walker,dispenser,evening,2023-09-25,0.943
emp_00517,store_042,Liam Diaz,picker,evening,2024-04-21,0.945
emp_00518,store_012,Jalen Carter,picker,morning,2025-02-01,0.802
emp_00519,store_001,Alex Chen,dispenser,evening,2022-10-14,1.151
emp_00520,store_040,Ben Lopez,picker,morning,2022-11-10,0.949
emp_00521,store_048,Anika Williams,picker,evening,2024-10-04,0.92
emp_00522,store_041,Layla Lee,stager,morning,2022-06-28,1.115
emp_00523,store_014,Ben Smith,picker,morning,2021-04-09,1.112
emp_00524,store_025,Olivia Chen,picker,midday,2023-10-07,1.051
emp_00525,store_025,Fatima Chen,picker,midday,2021-05-31,0.787
emp_00526,store_003,Kai Garcia,picker,morning,2021-06-01,1.212
emp_00527,store_022,Anika Harris,picker,evening,2024-06-10,0.816
emp_00528,store_031,Priya Robinson,stager,morning,2024-05-28,1.183
emp_00529,store_028,Elena Kim,picker,evening,2024-02-09,1.087
emp_00530,store_047,Hannah Shah,dispenser,midday,2022-09-02,1.064
emp_00531,store_016,Sofia Carter,picker,morning,2023-01-09,0.842
emp_00532,store_001,Jalen Williams,picker,evening,2024-07-04,1.126
emp_00533,store_039,Jalen Brooks,picker,midday,2021-08-25,1.089
emp_00534,store_020,Sarah Lopez,dispenser,evening,2022-06-27,1.062
emp_00535,store_006,Mia Johnson,stager,morning,2023-07-02,0.883
emp_00536,store_003,Sam Garcia,picker,morning,2022-07-05,1.1
emp_00537,store_037,Anika Shah,picker,midday,2025-07-14,1.003
emp_00538,store_035,Fatima Miller,picker,morning,2023-03-04,0.763
emp_00539,store_034,Sarah Nguyen,picker,morning,2023-09-03,0.687
emp_00540,store_020,Alex Martinez,picker,evening,2023-11-25,0.929
emp_00541,store_037,Ravi Chen,stager,morning,2022-03-10,0.941
emp_00542,store_013,Priya Brooks,picker,evening,2023-06-11,0.944
emp_00543,store_013,Hannah Harris,dispenser,evening,2025-07-12,0.789
emp_00544,store_005,Noah Miller,picker,midday,2022-07-20,0.783
emp_00545,store_034,Zoe Walker,picker,midday,2021-08-19,1.197
emp_00546,store_027,Ben Brown,picker,evening,2025-05-16,0.799
emp_00547,store_007,Olivia Garcia,dispenser,midday,2024-09-03,1.222
emp_00548,store_032,Sarah Baker,stager,morning,2022-07-19,0.756
emp_00549,store_026,Alex Jones,picker,midday,2024-11-15,0.809
emp_00550,store_016,Sarah Garcia,picker,midday,2021-02-11,0.845
emp_00551,store_022,Sofia Wilson,dispenser,evening,2024-11-03,0.958
emp_00552,store_007,Fatima Carter,dispenser,midday,2025-03-04,1.123
emp_00553,store_029,Anika Davis,dispenser,midday,2022-03-09,0.889
emp_00554,store_027,Zoe Wilson,stager,midday,2025-08-09,1.233
emp_00555,store_004,Taylor Jones,picker,morning,2025-05-18,1.075
emp_00556,store_034,Aisha Chen,dispenser,morning,2022-02-16,1.116
emp_00557,store_004,Elena Garcia,picker,midday,2025-08-14,0.655
emp_00558,store_030,Bianca Shah,picker,morning,2022-05-11,1.097
emp_00559,store_024,Sarah Nguyen,picker,evening,2022-12-18,0.616
emp_00560,store_023,Hannah Smith,picker,evening,2021-07-05,1.135
emp_00561,store_019,Ethan Wilson,picker,morning,2024-08-18,1.299
emp_00562,store_015,Isaiah Robinson,stager,midday,2023-11-18,1.096
emp_00563,store_002,Sarah Carter,dispenser,evening,2021-12-21,1.237
emp_00564,store_039,Fatima Garcia,dispenser,evening,2025-07-07,0.95
emp_00565,store_020,Mia Wilson,stager,midday,2023-07-30,0.968
emp_00566,store_017,Jordan Shah,picker,evening,2025-08-16,0.876
emp_00567,store_040,Maya Miller,picker,evening,2024-05-01,1.153
emp_00568,store_039,Ben Lopez,picker,morning,2022-11-20,1.115
emp_00569,store_018,Jordan Davis,stager,morning,2023-11-26,1.08
emp_00570,store_049,Amara Walker,picker,evening,2023-04-08,0.905
emp_00571,store_043,Sofia Gupta,picker,midday,2023-05-08,1.023
emp_00572,store_026,Alex Nguyen,picker,evening,2024-03-17,1.028
emp_00573,store_013,Sarah Shah,picker,midday,2023-11-05,0.944
emp_00574,store_020,Deja Gupta,dispenser,morning,2023-08-23,0.763
emp_00575,store_009,Deja Shah,stager,midday,2024-09-02,0.968
emp_00576,store_006,Fatima Smith,picker,midday,2023-05-12,0.798
emp_00577,store_022,Bianca Lopez,picker,morning,2024-07-23,0.847
emp_00578,store_038,Andre Lopez,stager,morning,2023-10-22,0.909
emp_00579,store_008,Amara Wilson,dispenser,morning,2021-10-09,0.901
emp_00580,store_013,Sam Carter,picker,midday,2025-01-05,1.091
emp_00581,store_012,Deja Harris,dispenser,evening,2021-04-29,0.775
emp_00582,store_001,Ethan Thomas,picker,morning,2024-03-26,1.018
emp_00583,store_049,Carlos Patel,picker,midday,2024-07-21,1.061
emp_00584,store_028,Sarah Jones,picker,morning,2021-03-19,0.728
emp_00585,store_035,Kai Thomas,picker,evening,2022-01-26,0.981
emp_00586,store_002,Grace Diaz,stager,evening,2022-12-07,1.019
emp_00587,store_020,Daniel Brooks,picker,morning,2022-09-03,0.841
emp_00588,store_019,Zoe Patel,picker,evening,2022-11-23,1.142
emp_00589,store_028,Sofia Johnson,dispenser,morning,2021-12-04,1.147
emp_00590,store_026,Fatima Smith,picker,morning,2022-03-09,0.996
emp_00591,store_047,Alex Jones,picker,evening,2022-06-08,0.918
emp_00592,store_050,Amara Patel,picker,morning,2024-09-17,0.998
emp_00593,store_007,Olivia Lee,stager,midday,2021-09-11,1.243
emp_00594,store_036,Chloe Davis,picker,evening,2024-11-05,1.03
emp_00595,store_041,Zoe Garcia,picker,evening,2024-05-25,0.935
emp_00596,store_045,Ben Martinez,picker,evening,2024-06-19,1.035
emp_00597,store_008,Elena Thomas,picker,midday,2023-12-08,1.041
emp_00598,store_013,Olivia Gupta,picker,morning,2021-03-22,0.817
emp_00599,store_036,Layla Diaz,picker,morning,2021-01-27,1.098
emp_00600,store_043,Bianca Williams,picker,evening,2024-10-02,1.359
emp_00601,store_032,Ben Young,picker,midday,2024-08-12,1.162
emp_00602,store_015,Jalen Garcia,picker,midday,2021-04-13,1.103
emp_00603,store_007,Maya Walker,dispenser,evening,2022-10-03,1.22
emp_00604,store_028,Ben Wilson,stager,morning,2021-01-20,0.778
emp_00605,store_009,Ravi Patel,stager,midday,2025-02-10,1.072
emp_00606,store_006,Layla Chen,picker,morning,2023-04-01,1.132
emp_00607,store_026,Sarah Walker,dispenser,midday,2024-08-21,0.978
emp_00608,store_011,Amara Wilson,picker,morning,2021-08-01,1.156
emp_00609,store_027,Ravi Chen,dispenser,evening,2023-02-17,0.794
emp_00610,store_050,Aisha Wilson,picker,evening,2025-01-29,1.023
emp_00611,store_009,Ravi Baker,picker,morning,2022-06-20,0.666
emp_00612,store_042,Zoe Thomas,picker,evening,2024-03-26,1.025
emp_00613,store_047,Layla Martinez,stager,evening,2024-11-10,1.236
emp_00614,store_045,Priya Shah,stager,evening,2022-05-25,0.967
emp_00615,store_031,Amara Anderson,picker,evening,2021-11-18,0.93
emp_00616,store_033,Sofia Wilson,dispenser,morning,2021-06-03,0.859
emp_00617,store_049,Amara Martinez,picker,morning,2024-02-02,1.024
emp_00618,store_042,Grace Brooks,picker,midday,2023-06-29,1.42
emp_00619,store_037,Bianca Lopez,picker,evening,2024-08-31,1.108
emp_00620,store_002,Olivia Baker,picker,evening,2024-01-30,0.863
emp_00621,store_001,Jordan Young,dispenser,evening,2024-02-26,1.107
emp_00622,store_014,Sam Harris,stager,midday,2025-08-18,0.603
emp_00623,store_004,Sarah Singh,dispenser,evening,2023-01-15,1.08
emp_00624,store_046,Ben Thomas,picker,evening,2022-03-31,0.881
emp_00625,store_001,Jalen Miller,picker,evening,2023-02-05,1.199
emp_00626,store_045,Daniel Lopez,picker,morning,2025-08-11,0.638
emp_00627,store_046,Elena Davis,stager,morning,2023-03-16,0.897
emp_00628,store_014,Elena Singh,picker,midday,2021-08-09,1.066
emp_00629,store_049,Bianca Thomas,picker,midday,2023-07-26,1.273
emp_00630,store_043,Taylor Carter,stager,midday,2021-01-09,0.864
emp_00631,store_034,Sarah Martinez,stager,morning,2024-11-17,0.839
emp_00632,store_038,Carlos Brown,picker,midday,2024-09-08,0.944
emp_00633,store_039,Olivia Patel,stager,evening,2025-04-11,0.856
emp_00634,store_016,Layla Gupta,picker,midday,2025-07-07,1.297
emp_00635,store_009,Taylor Gupta,picker,evening,2024-01-27,0.733
emp_00636,store_021,Ethan Davis,stager,morning,2024-07-02,0.8
emp_00637,store_046,Deja Martinez,picker,evening,2024-11-22,0.865
emp_00638,store_041,Bianca Thomas,picker,midday,2024-02-26,1.197
emp_00639,store_031,Jalen Young,stager,midday,2025-07-14,1.236
emp_00640,store_001,Aisha Jones,picker,morning,2021-04-19,0.911
emp_00641,store_043,Jalen Shah,picker,midday,2021-10-27,0.97
emp_00642,store_004,Jalen Davis,stager,evening,2021-03-08,1.279
emp_00643,store_023,Fatima Smith,dispenser,evening,2024-02-24,1.258
emp_00644,store_025,Jalen Singh,picker,evening,2021-04-07,1.193
emp_00645,store_025,Kai Miller,picker,morning,2021-01-27,1.42
emp_00646,store_048,Ravi Williams,picker,morning,2024-07-21,0.883
emp_00647,store_046,Elena Thomas,stager,evening,2022-02-01,0.856
emp_00648,store_019,Andre Chen,picker,morning,2025-02-14,1.157
emp_00649,store_033,Hannah Carter,picker,morning,2024-04-11,1.125
emp_00650,store_017,Sam Singh,picker,morning,2021-03-23,1.033
emp_00651,store_010,Jordan Lopez,dispenser,evening,2024-02-01,0.774
emp_00652,store_023,Kai Martinez,picker,morning,2022-01-12,0.842
emp_00653,store_034,Noah Brooks,picker,midday,2022-03-30,0.834
emp_00654,store_014,Layla Johnson,stager,midday,2022-03-24,0.995
emp_00655,store_049,Aarav Brown,stager,evening,2022-12-10,0.797
emp_00656,store_029,Grace Baker,picker,evening,2022-10-20,1.032
emp_00657,store_025,Jalen Anderson,dispenser,evening,2025-08-11,1.149
emp_00658,store_050,Taylor Lee,picker,midday,2021-03-31,0.946
emp_00659,store_019,Ben Chen,dispenser,evening,2023-12-29,1.068
emp_00660,store_001,Ethan Shah,stager,evening,2025-05-04,1.18
emp_00661,store_014,Priya Robinson,dispenser,morning,2025-03-10,0.933
emp_00662,store_044,Sam Singh,picker,midday,2021-03-19,1.034
emp_00663,store_006,Andre Nguyen,picker,morning,2022-06-14,1.053
emp_00664,store_027,Noah Kim,picker,midday,2021-02-04,1.11
emp_00665,store_025,Andre Thomas,stager,evening,2024-04-14,0.776
emp_00666,store_003,Andre Johnson,stager,evening,2021-08-06,0.95
emp_00667,store_019,Ravi Jones,dispenser,midday,2025-08-11,0.978
emp_00668,store_043,Daniel Miller,picker,morning,2021-10-07,1.065
emp_00669,store_048,Chloe Gupta,picker,evening,2025-06-17,1.059
emp_00670,store_047,Aarav Miller,stager,evening,2021-10-17,0.808
emp_00671,store_008,Anika Gupta,picker,morning,2025-03-13,0.856
emp_00672,store_048,Liam Davis,dispenser,midday,2024-08-15,0.929
emp_00673,store_033,Hannah Davis,picker,morning,2022-01-07,1.089
emp_00674,store_043,Amara Wilson,dispenser,evening,2023-08-03,1.203
emp_00675,store_042,Ben Davis,picker,evening,2024-04-04,0.985
emp_00676,store_032,Liam Carter,dispenser,evening,2024-09-04,1.058
emp_00677,store_016,Kai Lopez,picker,midday,2022-11-04,0.749
emp_00678,store_040,Chloe Nguyen,stager,evening,2023-01-17,0.766
emp_00679,store_021,Fatima Singh,dispenser,evening,2024-08-05,1.068
emp_00680,store_028,Maya Carter,picker,evening,2025-02-10,1.121
emp_00681,store_022,Jordan Lopez,dispenser,evening,2021-08-11,0.853
emp_00682,store_012,Anika Williams,stager,midday,2025-08-20,1.035
emp_00683,store_009,Andre Smith,dispenser,morning,2021-02-08,1.086
emp_00684,store_033,Noah Thomas,stager,evening,2022-03-12,1.246
emp_00685,store_003,Sarah Robinson,stager,morning,2023-01-20,0.58
emp_00686,store_026,Jalen Carter,picker,midday,2023-10-24,0.842
emp_00687,store_033,Grace Wilson,picker,evening,2024-11-02,0.985
emp_00688,store_011,Carlos Lee,stager,morning,2022-01-02,1.018
emp_00689,store_037,Sarah Johnson,dispenser,morning,2022-03-25,0.774
emp_00690,store_049,Andre Garcia,picker,midday,2022-04-25,0.647
emp_00691,store_003,Mia Lopez,stager,midday,2021-04-06,0.718
emp_00692,store_003,Kai Brown,dispenser,evening,2023-12-04,0.968
emp_00693,store_041,Deja Jones,dispenser,evening,2023-02-15,1.064
emp_00694,store_024,Andre Martinez,stager,midday,2023-02-10,0.892
emp_00695,store_015,Sofia Walker,picker,midday,2024-05-22,0.806
emp_00696,store_001,Carlos Lee,picker,morning,2022-04-17,1.257
emp_00697,store_005,Daniel Johnson,picker,evening,2025-01-09,0.982
